x,y
0.9173888218011127,-0.4734211450612908
0.9333822830268409,-0.47281092154591425
0.9588636145723562,-0.4718384780678796
0.9944688943044386,-0.47047933226519845
1.012328877996211,-0.4697978379492231
1.0390886542733182,-0.46877632056013974
1.056908129203438,-0.4680961390350321
1.0836113687911366,-0.46707680979745536
1.1013981819463985,-0.46639764012198226
1.1280576695187368,-0.4653798185243894
1.145818227043724,-0.4647017485700396
1.1724431691230832,-0.4636852012289522
1.1990514472527778,-0.4626690737149509
1.2167820524544881,-0.4619919868916865
1.2433670892616677,-0.4609767620254772
1.2699410271387295,-0.4599619372252383
1.287651458228117,-0.4592853664178471
1.3053580479968252,-0.45860895355277753
1.3319113272718603,-0.45759474939437567
1.3584577375072022,-0.4565807105745718
1.3761519766549617,-0.4559047796811775
1.411533764696614,-0.4545528930411478
1.4380650519076628,-0.4535392459691423
1.4645923682548518,-0.45252585026568215
1.482275387914318,-0.4518501421280342
1.4999571594055348,-0.4511743126380072
1.5264778562938794,-0.45016081138576036
1.5529935034138922,-0.4491400695511376
1.570661564035951,-0.4484131160410228
1.5883207871464178,-0.44759521626845744
1.6147953562621653,-0.44615259340800645
1.6412518491796348,-0.4444386058742494
1.6588777581539633,-0.4431436330454849
1.684280636543105,-0.4410253623418688
1.701764251327804,-0.43926224511201895
1.7192340123457819,-0.43702376826412764
1.7452326374239306,-0.43239762469346277
1.770795538783736,-0.4258633003118735
1.786783289783588,-0.42047315794218043
1.8034013255106565,-0.41329497611129595
1.8136136408980077,-0.40747557951560687
1.8178859423045288,-0.404575428569693
1.8205806807212193,-0.40244231474516023
1.8204134637352032,-0.4022916475337166
1.8199741696409601,-0.40236864768753533
1.8197054843788454,-0.4024217253176464
1.8193493179182951,-0.4024925303489897
1.8190424023031493,-0.402553084423759
1.8187775512258268,-0.4026058693431179
1.8185448418971872,-0.40265344283899224
1.8183394951380074,-0.4026978914996796
1.8182171965943281,-0.4027249983610338
1.8180540247396773,-0.4027616680437932
1.8179105074317115,-0.4027984150900414
1.8178022537842433,-0.4028446209534763
1.8176178210041003,-0.40295094262313436
1.8174126638968278,-0.40309930334861804
1.8172094074761411,-0.40326828550888516
1.8170155086690396,-0.40345344625561846
1.8169307692814514,-0.40354010375640115
1.8168326265004477,-0.4036633522364362
1.8167574586215014,-0.40379000718537067
1.8167155472793648,-0.4038840300731462
1.8166627285936934,-0.4040575216639173
1.8166253446183842,-0.4042512387882771
1.8165934408862567,-0.40446796379602273
1.8165801476552006,-0.4046173897593449
1.8165926367193597,-0.40484023309406364
1.8166077829205725,-0.4049864158013259
1.8166337844640459,-0.4051734400644031
1.8166448839427192,-0.40525868414843286
1.8166359553598155,-0.4052687391837239
1.8166245929335412,-0.4052673906860603
1.816615238260018,-0.4052631344017015
1.816606304767822,-0.40525901810733955
1.8166011244271414,-0.40525622218629703
1.816512315691782,-0.40501359081538807
1.816365214776877,-0.40459545961085086
1.8161472286098963,-0.40397008603858026
1.8158040425874868,-0.402984912988043
1.8154602713798,-0.4019976767705296
1.8150013033579069,-0.40067565260962307
1.8145820852403733,-0.3994638084250818
1.8133342650679825,-0.395795758124656
1.8113157315707942,-0.38981200185311726
1.8088140765030936,-0.3824201504252679
1.806734628024803,-0.3763010234743301
1.8044055524710227,-0.3694629545222303
1.8003539182815838,-0.3575786767637335
1.797354183885604,-0.3487830950712138
1.7907174458447976,-0.3293283326373081
1.7868635308753362,-0.318026905762338
1.7805420055453582,-0.2994839150120588
1.7736536549116995,-0.27927858440571957
1.7660725332866876,-0.25703680206343643
1.7605722727556181,-0.24089615145239648
1.7519663869874869,-0.215646085357904
1.7461958096572947,-0.19872432394318484
1.74042592610357,-0.18181438974771466
1.7317755346170052,-0.15648080690075436
1.726011000783425,-0.13961118939978026
1.717366780710927,-0.11433271743590828
1.7087246853744713,-0.0890819780357597
1.7029637077479285,-0.07226187583351604
1.6943219005726653,-0.04704965326381023
1.6885602454157578,-0.030252268785109435
1.6827981348249559,-0.013462881202503442
1.6741533059876288,0.01170768511908862
1.665505809100425,0.03686422827633987
1.6597379978127438,0.053627376246081604
1.6539503674044351,0.07037581241465055
1.6481107376973736,0.08709804871883227
1.6391783355505911,0.11210744690934912
1.6299940431831346,0.1370163934674498
1.623726707642654,0.1535646598908705
1.614108870974859,0.1782992788277619
1.6042318223353378,0.2029269035272124
1.5940958616957122,0.2274447059148332
1.5836609162231836,0.25182738578530545
1.5728242870024085,0.2760226774070844
1.5615076482749555,0.2999918277512436
1.5536890959134089,0.3158381429696987
1.5416445042682583,0.33921358313505307
1.5290852097266363,0.3622360258954621
1.5154351918483446,0.3848779867170799
1.5055753667601384,0.3994849563545633
1.4950026963103666,0.4135390268849559
1.4776386711731997,0.43320828286022134
1.464942509681343,0.44521179175987446
1.451312163975526,0.45619958358375984
