x,y
0.7452032924480968,-0.47999131084393926
0.7462260076773118,-0.4799521616475121
0.7469079459236007,-0.47992612093837356
0.7479309012528065,-0.4798872794063344
0.748777467544876,-0.479854997017498
0.7502981881000157,-0.47979664755797286
0.7540184472949288,-0.4796548923599174
0.7570785414516495,-0.4795382351125248
0.7628425952161799,-0.47931824485014823
0.7691264756044466,-0.4790788339757018
0.7737103031910312,-0.47890368187162186
0.7810132837317921,-0.47862501196729984
0.7862766316312666,-0.47842457119205944
0.7947687198874316,-0.4781002586135389
0.803770774165621,-0.47775676451404225
0.8168457098949204,-0.47725817139384774
0.8275411471123333,-0.47684989624524154
0.8399249850353921,-0.4763772956128082
0.8541825959833989,-0.47583356428859497
0.8645371464302837,-0.47543830623847494
0.8722135145211316,-0.47514531110390285
0.883967816614301,-0.47469687756568296
0.9046121007444952,-0.47390876810346827
0.9275412301071205,-0.47303379156930353
0.9525001547549719,-0.47208137198816785
0.9699881538227361,-0.4714137138542654
1.0053276969139004,-0.4700650250093835
1.031832530652098,-0.46905328623176823
1.049501609718064,-0.4683787843334833
1.0671708097756576,-0.46770444460426214
1.0936753071900218,-0.46669248253882284
1.111345029214469,-0.46601780903563167
1.1378492351928602,-0.4650059428929471
1.1643533827330856,-0.4639941052321878
1.1820229792116708,-0.4633192796635648
1.2085273355029973,-0.4623071778490032
1.2350315133176502,-0.4612950060547499
1.2527009993893583,-0.46062031907954526
1.2792053551650318,-0.4596079288542789
1.2968748620445547,-0.45893292501699423
1.323379164423943,-0.4579205717386293
1.349883387473576,-0.4569082274013428
1.3675528186250518,-0.4562332071885965
1.3852222767063882,-0.45555818965690775
1.4205614809322062,-0.4542078586439504
1.4559004484816171,-0.45285787435253066
1.473569841663634,-0.4521827851972936
1.491239289744233,-0.45150739634598347
1.5089088471017098,-0.45083212351362234
1.54424687633059,-0.44948008312982224
1.5619090123035557,-0.4487726966398508
1.5795624328851114,-0.44798322097796406
1.6060300336224977,-0.44658714712066716
1.632481673611305,-0.44492495003239496
1.6501061301903,-0.44366833238379705
1.6668973028119922,-0.4423507796434894
1.693025210132518,-0.4399754069539441
1.7105226961999913,-0.437898737703231
1.736577114823529,-0.4335888162260751
1.7622402728864193,-0.4274666752912358
1.7789913507108654,-0.4221580231850075
1.7970837637731312,-0.4147778202964115
1.8080900747316417,-0.40888073860124347
1.813055166892998,-0.4057552466629524
1.8168023728465907,-0.4031794706713035
1.8171152756205584,-0.4029530951129003
1.8171185157868945,-0.402950269612852
1.8171206007217597,-0.4029486165553785
1.8171234341187503,-0.4029471342813374
1.817126892251476,-0.40294440027604
1.8171304497678924,-0.4029415291892045
1.8171283375538163,-0.4029418236008474
1.8171238429518208,-0.4029442352770789
1.8171151352424952,-0.4029491543955725
1.8171059787361792,-0.402954331116108
1.8170985371299244,-0.4029596897242623
1.8170752297540516,-0.40298265556450386
1.8170279770225553,-0.4030315791480301
1.8169286837305068,-0.40313853817839307
1.8167637924168551,-0.4033328188392708
1.8166782460364697,-0.4034430622618157
1.8165796179573077,-0.4035893671804068
1.8165476497321416,-0.4036588030386049
1.8165068132707598,-0.4037777150979886
1.8164826847809412,-0.4038957428743951
1.8164616933858277,-0.4040568917154606
1.816451350085244,-0.4042400519924297
1.8164506419513804,-0.4043727037786936
1.8164420538185675,-0.40459165863482477
1.8164674849543425,-0.40480749776694147
1.8164843110206084,-0.4048801981038664
1.8165360435074507,-0.4051467080731355
1.8165583089213593,-0.4052269034246571
1.8165632439804935,-0.40525795079702315
1.8165621128059652,-0.4052580465570301
1.8165614382138098,-0.40525440523367606
1.816560502018761,-0.405252578204302
1.816559258873203,-0.4052497037914664
1.8165586133866485,-0.40524762786408036
1.8163938124256656,-0.4047681811830858
1.8161738911537046,-0.4041288306767003
1.8158408646318516,-0.40316124304827905
1.8155072628242732,-0.4021940916020316
1.8151202160200228,-0.4010716480872402
1.8146241391412694,-0.3996348416251679
1.8136286128294599,-0.39671021068346707
1.8117363720383415,-0.39108950945380777
1.8101616453608793,-0.38642838320950246
1.8073849808870819,-0.37823965939681653
1.805141998125459,-0.37165063610583765
1.8026234073818872,-0.36426011881601195
1.7983493817689087,-0.3517227586697764
1.7936906541115099,-0.33806445438350974
1.7882082711023477,-0.3219874853150263
1.7820700931816196,-0.3039805871763405
1.7753812237877553,-0.284358152281801
1.767985697869492,-0.26266040547182434
1.7626187001389142,-0.2469103381487211
1.7569741492182582,-0.23034520981392123
1.7512691290791569,-0.21360852641895814
1.7427063871353674,-0.18850536116202818
1.7369941993083275,-0.17177159052590593
1.7284205165526694,-0.14667261258162304
1.7198399571555936,-0.12157568608032981
1.7141160008757523,-0.10484565959924495
1.70552465172417,-0.07975269260782915
1.696926278208776,-0.054661923130184094
1.6911902916783712,-0.03793584865056952
1.6854515575673341,-0.021210877864971542
1.6797099285697215,-0.004487101032550488
1.671091908908906,0.020596752387226608
1.6624670979356282,0.04567855667335299
1.6567040234174293,0.062392473782770096
1.6508960680025762,0.07908715974645021
1.6420226047995647,0.10406529460184036
1.6359692687987062,0.12066665506021669
1.6266752038434977,0.14548920777934127
1.6171238282640057,0.17021380633438585
1.6073157373182714,0.1948378664017941
1.5972518440376768,0.21935863214515436
1.5903918860783948,0.23564067221273824
1.576179582855717,0.267981249170784
1.5649804310924138,0.2919867385089869
1.5572431140491274,0.30786118529987455
1.5452298656895866,0.33146947488972334
1.5371671729226508,0.34664924824037024
1.5241414841154282,0.3696689563736765
1.5098966600080996,0.391931236175103
1.4995498967439982,0.40617633712422724
1.4884723766096015,0.41971396036984593
1.4702111367987993,0.43848727054007436
1.4569107296992054,0.4497807631347062
1.4426610432092792,0.4600238795764944
1.42754667213767,0.46892678055950976
1.4034083022652408,0.47926210236327776
1.3865479420653397,0.4838143272505503
1.3605866671280595,0.4868197956354654
1.3431639113939111,0.48623422314924136
1.3180265257957389,0.4815147670632425
1.2977688056506278,0.47391465478284245
1.2873649672534622,0.4684875325212384
1.2761297483005183,0.4612480909870689
1.2734531879046165,0.4592804864484072
1.2685123228245545,0.45538831644346023
1.2676336305739286,0.45465719309423624
1.2676320166616915,0.4546542079281099
1.2676304610072644,0.4546536304759895
1.2676278863327308,0.4546518727782788
